grad_norm,lg_loss_scale,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,sum,sum_q0,sum_q1,sum_q2,sum_q3
6406.804164508466,5.383000000000395,121.86889591693892,250.52653472089534,155.12818850003745,51.92368387028493,18.483496054254395,0.0018595717760763386,0.0038227315478652243,0.0023670683059698098,0.0007922925395246114,0.0002820357674294189,19208,2400,121.86889591693892,250.52653472089534,155.12818850003745,51.92368387028493,18.483496054254395
6250.316972566333,5.583000000000462,102.04736204147345,227.63417630939813,142.79637140066524,49.60912608664875,17.828273307445443,0.0015571191717754127,0.0034734218797210408,0.0021788997100931585,0.0007569751905311394,0.0002720378617469092,20808,2600,102.04736204147345,227.63417630939813,142.79637140066524,49.60912608664875,17.828273307445443
7062.743235264762,5.783000000000529,120.3735575008393,270.24555189979276,150.1819871946821,48.45365913936069,17.545382487012976,0.0018367547226080215,0.004123619871517834,0.0022915952635907304,0.00073934416411378,0.00026772129039021264,22408,2800,120.3735575008393,270.24555189979276,150.1819871946821,48.45365913936069,17.545382487012976
6824.669471895099,4.982000000000595,123.05784152984614,291.02654403003316,146.5489358632577,50.37941333903604,17.576988228845355,0.0018777136463904746,0.004440712646942645,0.0022361592996712905,0.0007687288412328498,0.00026820355573799675,24008,3000,123.05784152984614,291.02654403003316,146.5489358632577,50.37941333903604,17.576988228845355
9210.821495781354,5.182000000000662,140.99403745651253,308.36809342963505,156.38248133780385,53.60982560587456,23.258812304770593,0.0021513982766191487,0.0047053236912480935,0.002386207295803892,0.0008180210205974512,0.00035490131080277395,25608,3200,140.99403745651253,308.36809342963505,156.38248133780385,53.60982560587456,23.258812304770593
6618.402257164073,5.382000000000729,110.34939577102665,252.75277096574962,146.94016373511587,48.8612911224365,18.17096605615796,0.0016837981532444252,0.003856701217128748,0.0022421289632433452,0.0007455641345586624,0.0002772669381127618,27208,3400,110.34939577102665,252.75277096574962,146.94016373511587,48.8612911224365,18.17096605615796
4844.026652635904,5.582000000000796,101.72332194805144,234.1305576170113,134.92322227058077,43.38873344266474,13.74163996723462,0.0015521747123420934,0.003572548791763478,0.002058764988259594,0.0006620595312906607,0.0002096807856328525,28808,3600,101.72332194805144,234.1305576170113,134.92322227058077,43.38873344266474,13.74163996723462
6540.673764952721,5.7820000000008624,93.47613502025605,184.05876654498996,132.2120936886296,42.86376411937972,14.339564173221591,0.0014263326266518563,0.002808513893813934,0.0020173964491062867,0.0006540491351223712,0.00021880438496737047,30408,3800,93.47613502025605,184.05876654498996,132.2120936886296,42.86376411937972,14.339564173221591
4610.806608957766,5.982000000000929,92.72720474243165,190.20225672744687,133.68457588782684,43.286754104826194,12.072134260992405,0.0014149048575200142,0.0029022561146155833,0.0020398647443821234,0.0006605034500858489,0.00018420615022266243,32008,4000,92.72720474243165,190.20225672744687,133.68457588782684,43.286754104826194,12.072134260992405
4986.493141235289,6.182000000000996,91.72870402812958,175.78065591965816,124.19256497735844,38.771384585987455,11.707779574640012,0.0013996689457417234,0.002682199949945956,0.0018950281521203376,0.0005916043790586465,0.00017864653891967792,33608,4200,91.72870402812958,175.78065591965816,124.19256497735844,38.771384585987455,11.707779574640012
7770.20402134896,6.382000000001063,119.19862595081335,278.8251321538916,142.1661263571843,45.4987311993005,17.17934137437401,0.0018188266899232994,0.0042545338768599185,0.002169282933916997,0.000694255541981514,0.0002621359462642519,35208,4400,119.19862595081335,278.8251321538916,142.1661263571843,45.4987311993005,17.17934137437401
5773.476564669897,5.581000000001129,118.12875458717343,274.13839630285895,143.03756530539516,47.6656691150962,15.32640640587327,0.0018025017484615087,0.004183019963117355,0.002182580037008593,0.000727320390550174,0.00023386240243336898,36808,4600,118.12875458717343,274.13839630285895,143.03756530539516,47.6656691150962,15.32640640587327
5266.6553902796695,5.781000000001196,89.00420144081112,184.81395516188243,137.309558889028,41.24823860220009,12.623044556978217,0.0013580963354615954,0.002820037157621497,0.0020951775953526003,0.000629398172030641,0.00019261237422146937,38408,4800,89.00420144081112,184.81395516188243,137.309558889028,41.24823860220009,12.623044556978217
5158.169521441101,5.981000000001263,102.70241609573364,229.78683512761043,135.27105560302755,39.6323969328932,14.155882158141218,0.0015671145034139044,0.003506268846551673,0.002064072503708306,0.0006047423848402893,0.0002160016198446841,40008,5000,102.70241609573364,229.78683512761043,135.27105560302755,39.6323969328932,14.155882158141218
3794.964666604131,6.18100000000133,80.4862086009979,142.05611374959983,127.31855682226328,34.504326686343596,9.261004640598486,0.0012281220794830002,0.0021676042747436498,0.0019427270022928356,0.0005264942426505065,0.00014131171631772592,41608,5200,80.4862086009979,142.05611374959983,127.31855682226328,34.504326686343596,9.261004640598486
3691.516959217036,6.381000000001396,76.54990734577169,147.93877276420585,121.7743782125494,35.024159267970525,8.073840719812054,0.0011680588889430494,0.002257366527774137,0.001858129550362387,0.0005344262583613667,0.0001231970324678353,43208,5400,76.54990734577169,147.93877276420585,121.7743782125494,35.024159267970525,8.073840719812054
7280.208461504657,4.579000000001463,135.63188191890708,353.17025078438434,144.80899185030333,46.78973926596931,18.561079098628113,0.002069578276350511,0.005388950359869146,0.00220960986099706,0.0007139547617487993,0.000283219590738344,44808,5600,135.63188191890708,353.17025078438434,144.80899185030333,46.78973926596931,18.561079098628113
7014.93143985477,4.779000000001529,129.0355851268766,291.93953123092626,146.5318759176969,51.007832224776074,18.83548936118251,0.0019689267750072725,0.004454643726057835,0.0022358989855605607,0.0007783177524532482,0.0002874067590512468,46408,5800,129.0355851268766,291.93953123092626,146.5318759176969,51.007832224776074,18.83548936118251
4099.707496470135,4.979000000001596,87.87582962989809,177.40784717642745,129.70172320374647,36.36133336047737,11.167437768218548,0.0013408787480148024,0.0027070289180973427,0.001979091235408729,0.0005548299157787684,0.0001704015772738426,48008,6000,87.87582962989809,177.40784717642745,129.70172320374647,36.36133336047737,11.167437768218548
3583.786995620054,5.179000000001663,82.24034820079804,161.24693746702357,121.65803948227233,32.62713616758914,9.412607226891547,0.0012548881256225287,0.0024604330057834407,0.0018563543622172902,0.0004978505884947074,0.0001436249882033012,49608,6200,82.24034820079804,161.24693746702357,121.65803948227233,32.62713616758914,9.412607226891547
4387.9419892470205,5.37900000000173,80.39942885875703,154.15062440610407,123.20972053372127,35.24025085429454,9.28667682610848,0.0012267979257012487,0.0023521518616654064,0.0018800311360736277,0.0005377235542952658,0.00014170344278119628,51208,6400,80.39942885875703,154.15062440610407,123.20972053372127,35.24025085429454,9.28667682610848
6039.3446563272555,5.5790000000017965,91.99213209390639,174.28713783717055,124.53011993700242,39.637831501454585,11.931895100390964,0.001403688539030554,0.002659410672564248,0.0019001788320465458,0.0006048253097756132,0.00018206627045274298,52808,6600,91.99213209390639,174.28713783717055,124.53011993700242,39.637831501454585,11.931895100390964
4227.516323649279,5.779000000001863,73.25739855766282,126.96028928169135,113.04360719963351,31.53703836430894,7.950892273155411,0.0011178191918588688,0.0019372602734633079,0.001724908557123314,0.00048121701605696016,0.00012132098805473954,54408,6800,73.25739855766282,126.96028928169135,113.04360719963351,31.53703836430894,7.950892273155411
5129.932765244854,5.97900000000193,83.7590538835525,171.42010146942894,124.42721328735354,35.28889296294519,10.1865081039342,0.001278061735283699,0.0026156631693943625,0.0018986086011864248,0.0005384657739707213,0.00015543377844137878,56008,7000,83.7590538835525,171.42010146942894,124.42721328735354,35.28889296294519,10.1865081039342
3824.4894914550982,6.179000000001997,81.63480851650237,163.34812389720582,125.00097939462373,32.84896563023938,8.540034610491533,0.0012456483233108883,0.002492494566302579,0.0019073635771884724,0.000501235437473135,0.00013031058670793965,57608,7200,81.63480851650237,163.34812389720582,125.00097939462373,32.84896563023938,8.540034610491533
4433.41358410933,6.379000000002064,85.57608268737793,167.00481321565772,118.08278140825092,32.988928377331774,9.230540531022205,0.001305787394521758,0.0025482912172799335,0.0018018002534217975,0.000503371099507626,0.00014084687089572457,59208,7400,85.57608268737793,167.00481321565772,118.08278140825092,32.988928377331774,9.230540531022205
3942.79018713073,6.5790000000021305,71.69388278007514,134.6410562045609,122.17679903584143,31.033500117790407,7.022779512405397,0.0010939618344127677,0.0020544594757776016,0.0018642700048193577,0.0004735336321684327,0.00010715911121224056,60808,7600,71.69388278007514,134.6410562045609,122.17679903584143,31.033500117790407,7.022779512405397
7313.06140337167,6.779000000002197,88.70657689571384,168.3842502262281,135.2501884891141,37.84474151399402,13.396262489832369,0.0013535549453081335,0.0025693397556492323,0.0020637540968187575,0.0005774649278868717,0.00020441074355823316,62408,7800,88.70657689571384,168.3842502262281,135.2501884891141,37.84474151399402,13.396262489832369
4334.2008972097865,6.979000000002264,79.26131750345229,150.20359787503295,121.43201928980207,29.26589320046562,7.815306044157658,0.0012094317246010176,0.002291925016403701,0.0018529055677765209,0.0004465620910715579,0.00011925210638668301,64008,8000,79.26131750345229,150.20359787503295,121.43201928980207,29.26589320046562,7.815306044157658
6048.428072539752,6.1780000000023305,90.25834776401534,193.68746329966365,128.37899662249657,33.239796495929205,11.138782623710991,0.0013772330896608786,0.002955436146540278,0.001958908029518075,0.0005071990432118104,0.00016996433446824633,65608,8200,90.25834776401534,193.68746329966365,128.37899662249657,33.239796495929205,11.138782623710991
5208.35638018865,6.378000000002397,87.40256262540818,182.7724021441564,116.68394957322339,33.10293163972742,11.659201927231146,0.0013336572666230496,0.002788885530764105,0.0017804557735172026,0.000505110651240958,0.00017790530284471354,67208,8400,87.40256262540818,182.7724021441564,116.68394957322339,33.10293163972742,11.659201927231146
3937.1034017306456,5.577000000002464,72.90086438655852,129.12505902132952,119.83019666248933,30.45846485002391,7.191142576256975,0.001112378912148415,0.00197029203828933,0.0018284636941908162,0.0004647592903140855,0.000109728127689468,68808,8600,72.90086438655852,129.12505902132952,119.83019666248933,30.45846485002391,7.191142576256975
8134.821178622215,5.7770000000025306,135.00946905612963,323.7151210182592,143.45644357143317,46.41979695386429,17.68711435053338,0.002060081009767603,0.004939500747959277,0.002188971612112933,0.0007083098900430953,0.00026988394699910555,70408,8800,135.00946905612963,323.7151210182592,143.45644357143317,46.41979695386429,17.68711435053338
4746.91797214037,4.976000000002597,92.75233802795417,179.7815065994639,130.9281506065851,35.01208920632636,11.258871255097564,0.0014152883610222499,0.0027432480865396715,0.0019978050324491133,0.0005342420838367669,0.00017179674156337835,72008,9000,92.75233802795417,179.7815065994639,130.9281506065851,35.01208920632636,11.258871255097564
3603.18383846462,5.176000000002664,72.93497401237482,140.77273408366003,116.44867695755693,31.02331958002257,7.99381839874947,0.0011128993837337467,0.0021480214551339726,0.0017768657983025654,0.0004733782894900905,0.00012197598875044968,73608,9200,72.93497401237482,140.77273408366003,116.44867695755693,31.02331958002257,7.99381839874947
5098.604582750065,5.376000000002731,82.07016392707827,151.42101705183666,119.55374684266005,31.21860530988766,9.08246974488522,0.001252291319688084,0.002310501358823191,0.001824245404703675,0.00047635811324901826,0.00013858749000374176,75208,9400,82.07016392707827,151.42101705183666,119.55374684266005,31.21860530988766,9.08246974488522
5898.639385219288,5.576000000002797,99.45280308723451,196.03591001085843,129.7091017679953,35.12991559193392,11.867923124060452,0.0015175293439824602,0.002991270599530921,0.001979203823364186,0.0005360399718007496,0.00018109013556000445,76808,9600,99.45280308723451,196.03591001085843,129.7091017679953,35.12991559193392,11.867923124060452
4081.247276507493,5.776000000002864,72.72102190494539,131.6946914957969,124.10481580408613,29.195676875836913,6.925201249240074,0.0011096347336570036,0.0020095015181853773,0.0018936892059949666,0.00044549067498530446,0.00010567018507751578,78408,9800,72.72102190494539,131.6946914957969,124.10481580408613,29.195676875836913,6.925201249240074
3381.321363039883,5.976000000002931,66.9461427879333,135.70620938982282,115.64867409111939,28.365028326971494,6.078661733460659,0.0010215170713490799,0.002070712423550763,0.0017646587233141997,0.0004328159839930953,9.275301717316679e-05,80008,10000,66.9461427879333,135.70620938982282,115.64867409111939,28.365028326971494,6.078661733460659
3465.958420386692,6.176000000002998,70.87753621697428,137.3238461315632,111.99314365167734,27.671492094578948,6.252870454700713,0.0010815053744045147,0.0020953956013727293,0.0017088797554272056,0.00042223346091581647,9.541123130341664e-05,81608,10200,70.87753621697428,137.3238461315632,111.99314365167734,27.671492094578948,6.252870454700713
5473.36692972776,6.3760000000030645,82.07588968753811,163.40662428261592,116.88011126634547,29.869068947597505,10.007674096102381,0.001252378687859163,0.0024933872113436267,0.0017834489634146952,0.0004557658225646592,0.00015270498803867158,83208,10400,82.07588968753811,163.40662428261592,116.88011126634547,29.869068947597505,10.007674096102381
4234.562650256467,5.575000000003131,75.6536892724037,145.58531194658414,122.17660684536153,29.019227778800197,7.6567915901541745,0.001154383686407527,0.0022214555655911887,0.0018642670722253652,0.0004427982754333526,0.0001168333677696865,84808,10600,75.6536892724037,145.58531194658414,122.17660684536153,29.019227778800197,7.6567915901541745
3842.655651473114,5.775000000003198,67.6045298624038,124.3525584181961,114.80710865156298,28.40667101126821,6.925934347968831,0.0010315632608399016,0.001897469458285463,0.0017518174537897184,0.00043345140092877516,0.00010568137127637987,86408,10800,67.6045298624038,124.3525584181961,114.80710865156298,28.40667101126821,6.925934347968831
6257.395740317591,5.975000000003265,80.3344337606431,166.0637487144287,118.79555435180667,32.92693591901398,12.779378324463252,0.0012258061792090316,0.002533931712561473,0.001812676305416972,0.0005024251696626889,0.00019499783820286945,88008,11000,80.3344337606431,166.0637487144287,118.79555435180667,32.92693591901398,12.779378324463252
5015.007021415561,6.175000000003331,69.24153625011444,135.13561524596852,110.23727577501306,29.237638323052423,7.870474752020721,0.0010565419960039434,0.0020620058478693928,0.0016820873378755655,0.00044613095585712315,0.00012009391406281618,89608,11200,69.24153625011444,135.13561524596852,110.23727577501306,29.237638323052423,7.870474752020721
4575.359297706493,6.375000000003398,76.08497459173202,142.4637181131463,119.78230640277195,29.35275895893575,8.103269459009178,0.001160964578120911,0.00217382382374796,0.0018277329468196404,0.0004478875573568077,0.00012364607939161954,91208,11400,76.08497459173202,142.4637181131463,119.78230640277195,29.35275895893575,8.103269459009178
3216.4608373108067,6.575000000003465,66.20531147480017,118.54201223911383,119.19170365041619,25.98637737878936,5.68517390419455,0.0010102128826110866,0.0018088075598009313,0.0018187210640017118,0.0003965206509214685,8.674886938773422e-05,92808,11600,66.20531147480017,118.54201223911383,119.19170365041619,25.98637737878936,5.68517390419455
3198.0887902927534,6.775000000003532,62.65232308387754,114.39805539759199,107.92765370659207,26.741646185099537,5.527190953946964,0.0009559985822124869,0.0017455757964720457,0.0016468453019194346,0.00040804513832244166,8.433824087443488e-05,94408,11800,62.65232308387754,114.39805539759199,107.92765370659207,26.741646185099537,5.527190953946964
4368.830197325692,6.9750000000035985,66.76083928108211,137.70749083529697,114.2781665462474,26.883530851510844,7.742879892809912,0.0010186895642254961,0.0021012495549819483,0.0017437464377784333,0.000410210126518415,0.00011814697102065905,96008,12000,66.76083928108211,137.70749083529697,114.2781665462474,26.883530851510844,7.742879892809912
3830.458449903896,7.175000000003665,69.21216946601862,117.71214283240236,115.79307704295931,26.59095336451676,6.4408023246650465,0.0010560938944399814,0.001796144757574499,0.0017668621374963274,0.0004057457483599359,9.827884406532359e-05,97608,12200,69.21216946601862,117.71214283240236,115.79307704295931,26.59095336451676,6.4408023246650465
3737.609078435125,7.375000000003732,71.46702467441558,134.8383306036605,115.50435905281557,26.505467144030966,6.297536912750683,0.0010905002544313901,0.0020574696442208938,0.0017624566505861751,0.0004044413321537928,9.609278736497014e-05,99208,12400,71.46702467441558,134.8383306036605,115.50435905281557,26.505467144030966,6.297536912750683
5195.496654211954,6.574000000003799,74.22400756835944,144.51265895609953,109.2941508182259,29.58829626064856,7.985210223276107,0.0011325684748590002,0.002205088179872124,0.0016676963931003708,0.00045148157135999387,0.00012184463841668865,100808,12600,74.22400756835944,144.51265895609953,109.2941508182259,29.58829626064856,7.985210223276107
5820.045087195059,6.774000000003865,78.53583867073054,171.46574641310636,119.790389974704,30.4379559932143,9.432759500212137,0.0011983617961232077,0.002616359655961706,0.001827856292338623,0.00046444634999411467,0.00014393248749102993,102408,12800,78.53583867073054,171.46574641310636,119.790389974704,30.4379559932143,9.432759500212137
5729.630191061211,6.974000000003932,82.64835161685943,167.001780198545,121.0284867537649,30.19179910826451,9.904065741433037,0.0012611137636849888,0.0025482449371115874,0.001846748149929274,0.0004606902940103838,0.00015112405000965938,104008,13000,82.64835161685943,167.001780198545,121.0284867537649,30.19179910826451,9.904065741433037
3252.785962666952,7.174000000003999,63.44624264717098,114.4964998665206,110.36012480930718,23.932049574311247,5.694478949486918,0.0009681128333613736,0.0017470779398577971,0.0016839618653763913,0.00036517409628770823,8.689085311106747e-05,105608,13200,63.44624264717098,114.4964998665206,110.36012480930718,23.932049574311247,5.694478949486918
3850.800362681036,7.374000000004066,67.20054726123807,123.32758074095756,107.52599018616297,26.406785962605245,5.905722875008605,0.0010253989755437938,0.0018818295401147088,0.0016407164029871059,0.00040293557682197944,9.011417961133736e-05,107208,13400,67.20054726123807,123.32758074095756,107.52599018616297,26.406785962605245,5.905722875008605
3821.6877803275693,6.573000000004132,70.61889432430266,136.18169542812407,112.59250730167741,25.77697117464533,6.419155610203737,0.0010775588123215127,0.002077967764711366,0.0017180253189342867,0.0003933253658240559,9.79485414154623e-05,108808,13600,70.61889432430266,136.18169542812407,112.59250730167741,25.77697117464533,6.419155610203737
5210.784039104913,5.772000000004199,98.13599539756783,253.3667065469842,112.2000120047367,28.806926623257734,9.458311423659323,0.0014974364532099583,0.0038660691306607697,0.0017120363159902452,0.00043955881688320517,0.00014432237890105168,110408,13800,98.13599539756783,253.3667065469842,112.2000120047367,28.806926623257734,9.458311423659323
5292.581166012837,5.9720000000042655,79.3105443668366,154.2900783930068,123.0227227373821,30.943397412325616,11.060079007081589,0.0012101828669256072,0.00235427976063548,0.001877177776144136,0.0004721587739917849,0.0001687634125836424,112008,14000,79.3105443668366,154.2900783930068,123.0227227373821,30.943397412325616,11.060079007081589
3228.386411790415,6.172000000004332,66.00962766647338,120.69455017859336,109.789776631764,25.652312821680958,5.377777769480868,0.0010072269846568814,0.0018416526821684778,0.0016752590428430786,0.0003914232303112939,8.205837660951032e-05,113608,14200,66.00962766647338,120.69455017859336,109.789776631764,25.652312821680958,5.377777769480868
3475.7437005193433,5.371000000004399,71.00289415359502,143.45755368836075,115.34845180312799,25.528073016536297,5.922979021894527,0.001083418184716721,0.0021889885511529655,0.0017600776947498777,0.00038952748133142543,9.037748751670115e-05,115208,14400,71.00289415359502,143.45755368836075,115.34845180312799,25.528073016536297,5.922979021894527
3407.2894195088275,5.5710000000044655,68.05271265745168,123.66852102138726,109.8868769446084,24.831185919173215,5.378963175508168,0.001038401987570979,0.0018870318759366953,0.0016767406760346741,0.00037889382811238427,8.20764644700343e-05,116808,14600,68.05271265745168,123.66852102138726,109.8868769446084,24.831185919173215,5.378963175508168
3098.8176352828837,5.771000000004532,61.78155802488324,109.5282933179615,104.81136861340758,23.885406147123014,5.117988861799238,0.0009427117618542975,0.0016712691241144027,0.0015992945650239194,0.0003644623740710909,7.809431246641903e-05,118408,14800,61.78155802488324,109.5282933179615,104.81136861340758,23.885406147123014,5.117988861799238
3757.511274270105,5.971000000004599,70.15505107879639,145.8147197538807,105.8947276372343,22.691777747410992,5.837796018085379,0.0010704811260802672,0.0022249560509320174,0.0016158253118474472,0.00034624905010087573,8.907769802986724e-05,120008,15000,70.15505107879639,145.8147197538807,105.8947276372343,22.691777747410992,5.837796018085379
7224.655850448933,6.171000000004666,101.46089113950717,234.97491690516475,131.10399545257422,34.470497371994426,13.267423436580556,0.0015481703359910151,0.003585432692034374,0.0020004882118617893,0.0005259780482787235,0.00020244481562165155,121608,15200,101.46089113950717,234.97491690516475,131.10399545257422,34.470497371994426,13.267423436580556
4592.445825475276,6.371000000004733,79.31473201751713,159.62751054296305,118.8833954496533,30.622526235950797,9.411079367201536,0.001210246765404009,0.002435722511947068,0.0018140166542000321,0.0004672626683952453,0.00014360167491457422,123208,15400,79.31473201751713,159.62751054296305,118.8833954496533,30.622526235950797,9.411079367201536
3683.5423714506696,6.5710000000047994,67.66919189929959,126.30524201786862,103.22196035140601,26.22056485161994,6.248663492824717,0.0010325499252212462,0.0019272650454386692,0.0015750421196198427,0.0004000940681704703,9.534703815955683e-05,124808,15600,67.66919189929959,126.30524201786862,103.22196035140601,26.22056485161994,6.248663492824717
3626.787718109696,6.771000000004866,63.649529891014176,113.5643023075669,110.60578254308457,24.555084802292214,5.36229666538328,0.0009712147505342739,0.0017328537339411454,0.0016877103049176723,0.0003746808594099764,8.182215370763061e-05,126408,15800,63.649529891014176,113.5643023075669,110.60578254308457,24.555084802292214,5.36229666538328
3488.9756411334515,6.971000000004933,56.630038657188415,101.75086650049505,105.87492289007673,24.87231493737412,5.548682127456997,0.0008641058144712588,0.0015525950088576515,0.0016155231153881337,0.0003795214071254596,8.466617015773006e-05,128008,16000,56.630038657188415,101.75086650049505,105.87492289007673,24.87231493737412,5.548682127456997
3614.187923174809,7.171000000005,63.37057796478264,120.72656190210051,104.7701175615984,23.416911477843925,5.8306467303862926,0.0009669582819333289,0.0018421411423050005,0.0015986651239257568,0.0003573137127356556,8.896860855691975e-05,129608,16200,63.37057796478264,120.72656190210051,104.7701175615984,23.416911477843925,5.8306467303862926
3292.0814217064126,7.371000000005067,65.12667290210723,116.49128718101063,103.85273805048801,26.211436537986124,5.339237456494662,0.000993754164155689,0.0017775159787141515,0.001584667023475464,0.00039995478115823554,8.147029810325107e-05,131208,16400,65.12667290210723,116.49128718101063,103.85273805048801,26.211436537986124,5.339237456494662
3022.522711424466,7.571000000005133,58.621042041778594,102.10519816248043,109.35507108263396,24.504837651510503,4.878171693973052,0.0008944861151394439,0.0015580016809460515,0.001668625962564605,0.00037391414873520664,7.443499288899311e-05,132808,16600,58.621042041778594,102.10519816248043,109.35507108263396,24.504837651510503,4.878171693973052
5650.320709705657,5.7690000000051995,86.59989863872526,194.60773833592734,118.40708446502688,29.95000160296346,10.406816324717555,0.0013214095861621897,0.00296947842919811,0.0018067487253574659,0.0004570007568811563,0.00015879541511104668,134408,16800,86.59989863872526,194.60773833592734,118.40708446502688,29.95000160296346,10.406816324717555
3897.0805669472848,5.969000000005266,65.91192101001738,118.28833850737544,109.00642901659018,24.50411491441021,6.156369441367211,0.0010057360993960172,0.001804936805837638,0.0016633061068205288,0.0003739031206422456,9.393874269664323e-05,136008,17000,65.91192101001738,118.28833850737544,109.00642901659018,24.50411491441021,6.156369441367211
2959.00684326192,6.169000000005333,59.295166311264005,100.99872679080602,111.02532108793861,22.42766542773428,4.826635645281885,0.0009047724351694337,0.0015411182676819766,0.0016941119550771882,0.0003422190159261212,7.364861519289986e-05,137608,17200,59.295166311264005,100.99872679080602,111.02532108793861,22.42766542773428,4.826635645281885
3950.1352382032574,6.3690000000054,62.54346153736115,120.57645076254131,106.11021780301739,24.35669232606887,5.655964109385128,0.0009543374868371758,0.0018398506280905352,0.0016191134308321746,0.00037165363046369736,8.630316329017834e-05,139208,17400,62.54346153736115,120.57645076254131,106.11021780301739,24.35669232606887,5.655964109385128
4447.877187905584,6.569000000005467,72.50437992572787,136.22431617581904,113.52023724769356,26.173165331081503,6.257666694991132,0.001106329039394041,0.0020786181057101294,0.0017321813544875116,0.0003993708088849106,9.54844161223012e-05,140808,17600,72.50437992572787,136.22431617581904,113.52023724769356,26.173165331081503,6.257666694991132
3328.6510450146097,6.7690000000055335,56.581646921634686,100.66755969748304,105.89432764292961,22.791785410472347,5.644014393147972,0.0008633674151860761,0.00153606505886052,0.0016158192084187257,0.0003477750459361625,8.612082509075885e-05,142408,17800,56.581646921634686,100.66755969748304,105.89432764292961,22.791785410472347,5.644014393147972
5167.017005598622,6.9690000000056,75.89876687288289,157.715062686375,115.72222307676908,25.492578887714533,8.915052725442093,0.0011581232738171827,0.002406540873510361,0.0017657809917719892,0.00038898588390677693,0.00013603290901858663,144008,18000,75.89876687288289,157.715062686375,115.72222307676908,25.492578887714533,8.915052725442093
3931.33071697029,7.169000000005667,61.845958342552194,113.30107028923227,108.94762253891581,25.674464412309522,6.100761881470678,0.000943694432717166,0.001728837132098881,0.001662408791182187,0.000391761236760094,9.30902386699017e-05,145608,18200,61.845958342552194,113.30107028923227,108.94762253891581,25.674464412309522,6.100761881470678
